,tid,lat,lon,poi,category
36037,22709,40.8964306895215,-73.9747010806052,2165,Food
36038,22709,40.9510571043794,-74.08986568450929,18476,College & University
36039,22709,40.9493179197577,-74.0879287228418,880,College & University
36040,22709,40.935081416909,-73.9653714700338,15769,Residence
36041,22709,40.9404001305316,-73.9621486173928,33430,Shop & Service
36042,22709,40.9247652045481,-73.9679861068726,22417,Shop & Service
36043,22709,40.8964306895215,-73.9747010806052,2165,Food
36044,22709,40.896013691315495,-73.9719231939833,4506,Shop & Service
36045,22709,40.9173354418021,-74.0756607055664,22587,Shop & Service
36046,22709,40.916378504837,-74.0764965644111,19209,Food
36047,22709,40.9173354418021,-74.0756607055664,22587,Shop & Service
36048,22709,40.7842946398006,-73.97927284240721,31831,Shop & Service
36049,22709,40.935081416909,-73.9653714700338,15769,Residence
36050,22711,40.935081416909,-73.9653714700338,15769,Residence
36051,22711,40.9493179197577,-74.0879287228418,880,College & University
36052,22711,40.9279494489514,-73.9951953628943,22508,Shop & Service
36053,22711,40.935081416909,-73.9653714700338,15769,Residence
36054,22711,40.8964306895215,-73.9747010806052,2165,Food
36055,22711,40.8964306895215,-73.9747010806052,2165,Food
36056,22711,40.935081416909,-73.9653714700338,15769,Residence
36057,22711,40.9510571043794,-74.08986568450929,18476,College & University
36058,22711,40.9493179197577,-74.0879287228418,880,College & University
36059,22711,40.94766989452621,-74.0834927558899,7434,College & University
36060,22711,40.8964306895215,-73.9747010806052,2165,Food
36061,22711,40.9510571043794,-74.08986568450929,18476,College & University
36062,22711,40.9493179197577,-74.0879287228418,880,College & University
36063,22711,40.94766989452621,-74.0834927558899,7434,College & University
36064,22711,40.8964306895215,-73.9747010806052,2165,Food
36065,22711,40.9265216666667,-73.96489857,12028,Shop & Service
36066,22711,40.9269421868806,-73.96506439734891,16236,Shop & Service
36067,22711,40.9247652045481,-73.9679861068726,22417,Shop & Service
36068,22711,40.935081416909,-73.9653714700338,15769,Residence
36069,22711,40.9418188500614,-73.9775133132935,6192,Shop & Service
36070,22713,40.935081416909,-73.9653714700338,15769,Residence
36071,22713,40.8964306895215,-73.9747010806052,2165,Food
36072,22713,40.9510571043794,-74.08986568450929,18476,College & University
36073,22713,40.951583808004,-74.08855676651,25048,College & University
36074,22713,40.9514946738398,-74.08866405487059,23449,College & University
36075,22713,40.935081416909,-73.9653714700338,15769,Residence
36076,22713,40.9493179197577,-74.0879287228418,880,College & University
36077,22713,40.9510571043794,-74.08986568450929,18476,College & University
36078,22713,40.95196465262271,-74.09025192260741,23410,College & University
36079,22713,40.935081416909,-73.9653714700338,15769,Residence
36080,22713,40.9359389677535,-73.9952011016755,27441,Food
36081,22713,40.9265216666667,-73.96489857,12028,Shop & Service
36082,22713,40.8964306895215,-73.9747010806052,2165,Food
36083,22713,40.896219,-73.9747699666667,6961,Shop & Service
36084,22713,40.8964306895215,-73.9747010806052,2165,Food
36085,22713,40.9265216666667,-73.96489857,12028,Shop & Service
36086,22714,40.935081416909,-73.9653714700338,15769,Residence
36087,22714,40.9493179197577,-74.0879287228418,880,College & University
36088,22714,40.9510571043794,-74.08986568450929,18476,College & University
36089,22714,40.9279494489514,-73.9951953628943,22508,Shop & Service
36090,22714,40.9510571043794,-74.08986568450929,18476,College & University
36091,22714,40.947604691932,-74.0849402525864,10237,Food
36092,22714,40.896013691315495,-73.9719231939833,4506,Shop & Service
36093,22714,40.8685281209918,-73.95882526326079,11778,Shop & Service
36094,22714,40.9265216666667,-73.96489857,12028,Shop & Service
36095,22714,40.935081416909,-73.9653714700338,15769,Residence
36096,22714,40.9279494489514,-73.9951953628943,22508,Shop & Service
36097,22715,40.935081416909,-73.9653714700338,15769,Residence
36098,22715,40.9510571043794,-74.08986568450929,18476,College & University
36099,22715,40.9493179197577,-74.0879287228418,880,College & University
36100,22715,40.951583808004,-74.08855676651,25048,College & University
36101,22715,40.8964306895215,-73.9747010806052,2165,Food
36102,22715,40.935081416909,-73.9653714700338,15769,Residence
36103,22715,40.825463533401496,-73.97503495216371,28370,Nightlife Spot
36104,22715,40.935081416909,-73.9653714700338,15769,Residence
36105,22715,40.81309872799179,-73.9846855401993,26867,Food
36106,22715,40.935081416909,-73.9653714700338,15769,Residence
36107,22715,40.9119629317615,-73.9711311445858,15101,Professional & Other Places
36108,22716,40.8964306895215,-73.9747010806052,2165,Food
36109,22716,40.9498586653037,-74.0885080561218,880,College & University
36110,22716,40.951583808004,-74.08855676651,25048,College & University
36111,22716,40.8964306895215,-73.9747010806052,2165,Food
36112,22716,40.8964306895215,-73.9747010806052,2165,Food
36113,22716,40.951583808004,-74.08855676651,25048,College & University
36114,22716,40.9514946738398,-74.08866405487059,23449,College & University
36115,22716,40.935081416909,-73.9653714700338,15769,Residence
36116,22716,40.8964306895215,-73.9747010806052,2165,Food
36117,22716,40.9498586653037,-74.0885080561218,880,College & University
36118,22716,40.9510571043794,-74.08986568450929,18476,College & University
36119,22716,40.935081416909,-73.9653714700338,15769,Residence
36120,22716,40.951583808004,-74.08855676651,25048,College & University
36121,22716,40.9024794036646,-74.0417197395303,22733,Shop & Service
36122,22718,40.8964306895215,-73.9747010806052,2165,Food
36123,22718,40.9510571043794,-74.08986568450929,18476,College & University
36124,22718,40.9514946738398,-74.08866405487059,23449,College & University
36125,22718,40.915830350838206,-74.07655392769759,35651,Shop & Service
36126,22718,40.935081416909,-73.9653714700338,15769,Residence
36127,22718,40.8964306895215,-73.9747010806052,2165,Food
36128,22718,40.9497163843427,-74.0880204985296,880,College & University
36129,22718,40.951392881401794,-74.0894774315864,35343,College & University
36130,22718,40.951583808004,-74.08855676651,25048,College & University
36131,22718,40.95196465262271,-74.09025192260741,23410,College & University
36132,22718,40.935081416909,-73.9653714700338,15769,Residence
36133,22718,40.947604691932,-74.0849402525864,10237,Food
36134,22718,40.935081416909,-73.9653714700338,15769,Residence
36135,22718,40.896013691315495,-73.9719231939833,4506,Shop & Service
36136,22718,40.926755,-73.966263,27825,Shop & Service
36137,22718,40.935081416909,-73.9653714700338,15769,Residence
36138,22718,40.926873,-73.966526,4313,Shop & Service
36139,22718,40.6263620925642,-74.1727447054018,35562,Arts & Entertainment
36140,22719,40.8964306895215,-73.9747010806052,2165,Food
36141,22719,40.935081416909,-73.9653714700338,15769,Residence
36142,22719,40.9510571043794,-74.08986568450929,18476,College & University
36143,22719,40.94766989452621,-74.0834927558899,7434,College & University
36144,22719,40.95196465262271,-74.09025192260741,23410,College & University
36145,22719,40.935081416909,-73.9653714700338,15769,Residence
36146,22719,40.8964306895215,-73.9747010806052,2165,Food
36147,22719,40.9510571043794,-74.08986568450929,18476,College & University
36148,22719,40.94766989452621,-74.0834927558899,7434,College & University
36149,22719,40.951583808004,-74.08855676651,25048,College & University
36150,22719,40.935081416909,-73.9653714700338,15769,Residence
36151,22719,40.9497163843427,-74.0880204985296,880,College & University
36152,22719,40.9510571043794,-74.08986568450929,18476,College & University
36153,22719,40.951583808004,-74.08855676651,25048,College & University
36154,22719,40.94766989452621,-74.0834927558899,7434,College & University
36155,22719,40.947604691932,-74.0849402525864,10237,Food
36156,22719,40.9520861983152,-74.0888893604279,9022,Food
36157,22719,40.8964306895215,-73.9747010806052,2165,Food
36158,22719,40.8964306895215,-73.9747010806052,2165,Food
36159,22719,40.896013691315495,-73.9719231939833,4506,Shop & Service
36160,22719,40.9045,-74.062738,3008,Shop & Service
36161,22719,40.8963138369964,-74.0581967875582,4221,Outdoors & Recreation
36162,22719,40.9279494489514,-73.9951953628943,22508,Shop & Service
36163,22719,40.935081416909,-73.9653714700338,15769,Residence
36164,22719,40.8201019212513,-74.0082406997681,16973,Shop & Service
36165,22719,40.813429112636896,-74.013542085886,8174,Shop & Service
36166,22719,40.935081416909,-73.9653714700338,15769,Residence
36167,22720,40.8964306895215,-73.9747010806052,2165,Food
36168,22720,40.905793527518895,-74.0309858322144,16460,Shop & Service
36169,22720,40.9054306176462,-74.03113971157491,10380,Shop & Service
36170,22720,40.90514482692821,-74.03167247772221,24719,Food
36171,22720,40.8615456808495,-73.96953642368321,18709,Shop & Service
36172,22720,40.8964306895215,-73.9747010806052,2165,Food
36173,22720,40.935081416909,-73.9653714700338,15769,Residence
36174,22720,40.935081416909,-73.9653714700338,15769,Residence
36175,22720,40.92514,-73.96338,22561,Shop & Service
36176,22720,40.918781845514495,-74.07486170342159,10337,Shop & Service
36177,22720,40.916378504837,-74.0764965644111,19209,Food
36178,22720,40.916479186166896,-74.0764736190916,23042,Food
36179,22720,40.918779,-74.076956,17175,Shop & Service
36180,22720,40.923093177337705,-74.0759114578936,24971,Shop & Service
36181,22720,40.935081416909,-73.9653714700338,15769,Residence
36182,22722,40.8964306895215,-73.9747010806052,2165,Food
36183,22722,40.8964306895215,-73.9747010806052,2165,Food
36184,22722,40.951392881401794,-74.0894774315864,35343,College & University
36185,22722,40.951583808004,-74.08855676651,25048,College & University
36186,22722,40.9513657220168,-74.0898273232805,6536,Professional & Other Places
36187,22722,40.935081416909,-73.9653714700338,15769,Residence
36188,22722,40.8950415773551,-73.976566374532,28473,Food
36189,22722,40.9119629317615,-73.9711311445858,15101,Professional & Other Places
36190,22722,40.935081416909,-73.9653714700338,15769,Residence
36191,22722,40.9158672285711,-74.0765424550417,2465,Shop & Service
36192,22722,40.916378504837,-74.0764965644111,19209,Food
36193,22722,40.9183446310783,-74.0755319595337,17120,Shop & Service
36194,22722,40.8615456808495,-73.96953642368321,18709,Shop & Service
36195,22722,40.926873,-73.966526,4313,Shop & Service
36196,22722,40.935081416909,-73.9653714700338,15769,Residence
36197,22722,40.9265216666667,-73.96489857,12028,Shop & Service
36198,22722,40.92514,-73.96338,22561,Shop & Service
36199,22788,40.62940441,-73.918612,22907,Shop & Service
36200,22788,40.6194360103976,-73.917109156484,35704,Shop & Service
36201,22788,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36202,22788,40.6321749139554,-73.91834636014221,37088,Residence
36203,22788,40.6321749139554,-73.91834636014221,30093,Residence
36204,22788,40.6322666821904,-73.93689772902741,17405,Travel & Transport
36205,22788,40.6328122017928,-73.94768714904791,36723,Travel & Transport
36206,22788,40.7103876553874,-74.007590729528,14144,Shop & Service
36207,22788,40.730592217474,-73.98163318634029,31921,Travel & Transport
36208,22788,40.731779210582296,-73.98240566253659,3168,Shop & Service
36209,22788,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36210,22788,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36211,22788,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36212,22788,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36213,22788,40.6321749139554,-73.91834636014221,37088,Residence
36214,22788,40.6321749139554,-73.91834636014221,30093,Residence
36215,22788,40.62940441,-73.918612,22907,Shop & Service
36216,22790,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36217,22790,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36218,22790,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36219,22790,40.6321749139554,-73.91834636014221,37088,Residence
36220,22790,40.6321749139554,-73.91834636014221,30093,Residence
36221,22790,40.730592217474,-73.98163318634029,31921,Travel & Transport
36222,22790,40.731779210582296,-73.98240566253659,3168,Shop & Service
36223,22790,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36224,22790,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36225,22790,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36226,22790,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36227,22790,40.6321749139554,-73.91834636014221,37088,Residence
36228,22790,40.6321749139554,-73.91834636014221,30093,Residence
36229,22790,40.62940441,-73.918612,22907,Shop & Service
36230,22790,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36231,22790,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36232,22790,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36233,22790,40.669398260946,-73.902026696006,36312,Travel & Transport
36234,22790,40.6321749139554,-73.91834636014221,37088,Residence
36235,22790,40.6321749139554,-73.91834636014221,30093,Residence
36236,22790,40.730592217474,-73.98163318634029,31921,Travel & Transport
36237,22790,40.731779210582296,-73.98240566253659,3168,Shop & Service
36238,22790,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36239,22790,40.730592217474,-73.98163318634029,31921,Travel & Transport
36240,22790,40.731779210582296,-73.98240566253659,3168,Shop & Service
36241,22790,40.73146309859229,-73.98277049893471,28132,Food
36242,22790,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36243,22790,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36244,22790,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36245,22790,40.6475394753794,-73.8954238051927,23228,Travel & Transport
36246,22790,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36247,22790,40.6321749139554,-73.91834636014221,37088,Residence
36248,22790,40.6321749139554,-73.91834636014221,30093,Residence
36249,22790,40.62940441,-73.918612,22907,Shop & Service
36250,22791,40.62940441,-73.918612,22907,Shop & Service
36251,22791,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36252,22791,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36253,22791,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36254,22791,40.731779210582296,-73.98240566253659,3168,Shop & Service
36255,22791,40.73146309859229,-73.98277049893471,28132,Food
36256,22791,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36257,22791,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36258,22791,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36259,22791,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36260,22791,40.6321749139554,-73.91834636014221,37088,Residence
36261,22791,40.6321749139554,-73.91834636014221,30093,Residence
36262,22791,40.62940441,-73.918612,22907,Shop & Service
36263,22791,40.6321749139554,-73.91834636014221,30093,Residence
36264,22791,40.6321749139554,-73.91834636014221,37088,Residence
36265,22791,40.6321749139554,-73.91834636014221,30093,Residence
36266,22791,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36267,22791,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36268,22791,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36269,22791,40.730592217474,-73.98163318634029,31921,Travel & Transport
36270,22791,40.731779210582296,-73.98240566253659,3168,Shop & Service
36271,22791,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36272,22791,40.6321749139554,-73.91834636014221,37088,Residence
36273,22791,40.6321749139554,-73.91834636014221,30093,Residence
36274,22791,40.6321749139554,-73.91834636014221,37088,Residence
36275,22791,40.6321749139554,-73.91834636014221,30093,Residence
36276,22793,40.6321749139554,-73.91834636014221,37088,Residence
36277,22793,40.6321749139554,-73.91834636014221,30093,Residence
36278,22793,40.7103876553874,-74.007590729528,14144,Shop & Service
36279,22793,40.6337176043035,-73.9159092623569,9202,Travel & Transport
36280,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36281,22793,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36282,22793,40.731779210582296,-73.98240566253659,3168,Shop & Service
36283,22793,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36284,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36285,22793,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36286,22793,40.6817142199748,-73.8803224424041,3098,Travel & Transport
36287,22793,40.6865039710036,-73.8830700584595,35369,Residence
36288,22793,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36289,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36290,22793,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36291,22793,40.6321749139554,-73.91834636014221,37088,Residence
36292,22793,40.6321749139554,-73.91834636014221,30093,Residence
36293,22793,40.6337176043035,-73.9159092623569,9202,Travel & Transport
36294,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36295,22793,40.730592217474,-73.98163318634029,31921,Travel & Transport
36296,22793,40.731779210582296,-73.98240566253659,3168,Shop & Service
36297,22793,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36298,22793,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36299,22793,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36300,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36301,22793,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36302,22793,40.6321749139554,-73.91834636014221,37088,Residence
36303,22793,40.6321749139554,-73.91834636014221,30093,Residence
36304,22793,40.730592217474,-73.98163318634029,31921,Travel & Transport
36305,22793,40.731779210582296,-73.98240566253659,3168,Shop & Service
36306,22793,40.73146309859229,-73.98277049893471,28132,Food
36307,22793,40.731173764178,-73.9825068515206,35259,Food
36308,22793,40.731779210582296,-73.98240566253659,3168,Shop & Service
36309,22793,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36310,22793,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36311,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36312,22793,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36313,22793,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36314,22793,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36315,22793,40.6996822950445,-73.9118206501007,12389,Travel & Transport
36316,22795,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36317,22795,40.730592217474,-73.98163318634029,31921,Travel & Transport
36318,22795,40.731779210582296,-73.98240566253659,3168,Shop & Service
36319,22795,40.7313465296615,-73.982276931152,34626,Food
36320,22795,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36321,22795,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36322,22795,40.6321749139554,-73.91834636014221,37088,Residence
36323,22795,40.6321749139554,-73.91834636014221,30093,Residence
36324,22795,40.6321749139554,-73.91834636014221,37088,Residence
36325,22795,40.6321749139554,-73.91834636014221,30093,Residence
36326,22795,40.730592217474,-73.98163318634029,31921,Travel & Transport
36327,22795,40.731779210582296,-73.98240566253659,3168,Shop & Service
36328,22795,40.73146309859229,-73.98277049893471,28132,Food
36329,22795,40.62940441,-73.918612,22907,Shop & Service
36330,22795,40.6321749139554,-73.91834636014221,30093,Residence
36331,22795,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36332,22795,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36333,22795,40.730592217474,-73.98163318634029,31921,Travel & Transport
36334,22795,40.731779210582296,-73.98240566253659,3168,Shop & Service
36335,22795,40.73146309859229,-73.98277049893471,28132,Food
36336,22795,40.6337176043035,-73.9159092623569,9202,Travel & Transport
36337,22795,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36338,22795,40.730592217474,-73.98163318634029,31921,Travel & Transport
36339,22795,40.731779210582296,-73.98240566253659,3168,Shop & Service
36340,22795,40.73146309859229,-73.98277049893471,28132,Food
36341,22795,40.62940441,-73.918612,22907,Shop & Service
36342,22795,40.6321749139554,-73.91834636014221,37088,Residence
36343,22795,40.6321749139554,-73.91834636014221,30093,Residence
36344,22796,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36345,22796,40.730592217474,-73.98163318634029,31921,Travel & Transport
36346,22796,40.731779210582296,-73.98240566253659,3168,Shop & Service
36347,22796,40.73146309859229,-73.98277049893471,28132,Food
36348,22796,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36349,22796,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36350,22796,40.6328338201982,-73.9285795408748,22189,Travel & Transport
36351,22796,40.7103876553874,-74.007590729528,14144,Shop & Service
36352,22796,40.7088120144875,-74.0052795410156,20119,Shop & Service
36353,22796,40.7103876553874,-74.007590729528,14144,Shop & Service
36354,22796,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36355,22796,40.6321749139554,-73.91834636014221,35821,Residence
36356,22796,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36357,22796,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36358,22796,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36359,22796,40.669398260946,-73.902026696006,36312,Travel & Transport
36360,22796,40.62940441,-73.918612,22907,Shop & Service
36361,22796,40.6321749139554,-73.91834636014221,37088,Residence
36362,22796,40.6321749139554,-73.91834636014221,30093,Residence
36363,22796,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36364,22796,40.73146309859229,-73.98277049893471,28132,Food
36365,22796,40.730592217474,-73.98163318634029,31921,Travel & Transport
36366,22796,40.731779210582296,-73.98240566253659,3168,Shop & Service
36367,22796,40.6452196054537,-73.9020895957947,17789,Travel & Transport
36368,22796,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36369,22796,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36370,22796,40.6321749139554,-73.91834636014221,37088,Residence
36371,22796,40.6321749139554,-73.91834636014221,30093,Residence
36372,22798,40.6321749139554,-73.91834636014221,37088,Residence
36373,22798,40.6321749139554,-73.91834636014221,30093,Residence
36374,22798,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36375,22798,40.730592217474,-73.98163318634029,31921,Travel & Transport
36376,22798,40.731779210582296,-73.98240566253659,3168,Shop & Service
36377,22798,40.73146309859229,-73.98277049893471,28132,Food
36378,22798,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36379,22798,40.6865039710036,-73.8830700584595,35369,Residence
36380,22798,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36381,22798,40.62940441,-73.918612,22907,Shop & Service
36382,22798,40.6342559775291,-73.9195663328404,10908,Travel & Transport
36383,22798,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36384,22798,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36385,22798,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36386,22798,40.62940441,-73.918612,22907,Shop & Service
36387,22798,40.6321749139554,-73.91834636014221,37088,Residence
36388,22798,40.6321749139554,-73.91834636014221,30093,Residence
36389,22798,40.730592217474,-73.98163318634029,31921,Travel & Transport
36390,22798,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36391,22798,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36392,22798,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36393,22798,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36394,22798,40.6321749139554,-73.91834636014221,37088,Residence
36395,22798,40.6321749139554,-73.91834636014221,30093,Residence
36396,22798,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36397,22798,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36398,22798,40.673899745587896,-73.87242677953041,9519,Professional & Other Places
36399,22801,40.6100185816659,-73.92026424407959,4924,Shop & Service
36400,22801,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36401,22801,40.730592217474,-73.98163318634029,31921,Travel & Transport
36402,22801,40.731779210582296,-73.98240566253659,3168,Shop & Service
36403,22801,40.73146309859229,-73.98277049893471,28132,Food
36404,22801,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36405,22801,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36406,22801,40.6321749139554,-73.91834636014221,37088,Residence
36407,22801,40.6321749139554,-73.91834636014221,30093,Residence
36408,22801,40.6322666821904,-73.93689772902741,17405,Travel & Transport
36409,22801,40.7025747339231,-73.8189978337963,33049,Outdoors & Recreation
36410,22801,40.62940441,-73.918612,22907,Shop & Service
36411,22801,40.6321749139554,-73.91834636014221,37088,Residence
36412,22801,40.6321749139554,-73.91834636014221,30093,Residence
36413,22801,40.7103876553874,-74.007590729528,14144,Shop & Service
36414,22801,40.7025747339231,-73.8189978337963,33049,Outdoors & Recreation
36415,22801,40.7533844845354,-73.97450594111879,6095,Shop & Service
36416,22801,40.633933,-73.948253,28412,Travel & Transport
36417,22801,40.6321749139554,-73.91834636014221,37088,Residence
36418,22801,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36419,22801,40.730592217474,-73.98163318634029,31921,Travel & Transport
36420,22801,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36421,22801,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36422,22801,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36423,22801,40.730592217474,-73.98163318634029,31921,Travel & Transport
36424,22801,40.731779210582296,-73.98240566253659,3168,Shop & Service
36425,22801,40.73146309859229,-73.98277049893471,28132,Food
36426,22801,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36427,22801,40.6321749139554,-73.91834636014221,37088,Residence
36428,22801,40.6321749139554,-73.91834636014221,30093,Residence
36429,22801,40.633311,-73.919206,20368,Food
36430,22802,40.62940441,-73.918612,22907,Shop & Service
36431,22802,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36432,22802,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36433,22802,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36434,22802,40.62940441,-73.918612,22907,Shop & Service
36435,22802,40.731779210582296,-73.98240566253659,3168,Shop & Service
36436,22802,40.7103876553874,-74.007590729528,14144,Shop & Service
36437,22802,40.7025747339231,-73.8189978337963,33049,Outdoors & Recreation
36438,22802,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36439,22802,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36440,22802,40.731779210582296,-73.98240566253659,3168,Shop & Service
36441,22802,40.731173764178,-73.9825068515206,35259,Food
36442,22802,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36443,22802,40.630464,-73.919011,21196,Food
36444,22802,40.6321749139554,-73.91834636014221,37088,Residence
36445,22802,40.6321749139554,-73.91834636014221,30093,Residence
36446,22807,40.731779210582296,-73.98240566253659,3168,Shop & Service
36447,22807,40.6783761057844,-73.9033985137939,12392,Travel & Transport
36448,22807,40.7025747339231,-73.8189978337963,33049,Outdoors & Recreation
36449,22807,40.645805724956496,-73.9021754264832,35420,Travel & Transport
36450,22807,40.640410910420606,-73.905666802868,26775,Professional & Other Places
36451,22807,40.6406064050716,-73.9057644073215,9302,Travel & Transport
36452,22807,40.6321749139554,-73.91834636014221,37088,Residence
36453,22807,40.6321749139554,-73.91834636014221,30093,Residence
36454,22807,40.6323190970791,-73.9182688557358,21478,Travel & Transport
36455,22807,40.6460987827776,-73.90266895294191,12173,Travel & Transport
36456,22807,40.73146309859229,-73.98277049893471,28132,Food
36457,22807,40.6321749139554,-73.91834636014221,37088,Residence
36458,22807,40.6321749139554,-73.91834636014221,30093,Residence
36459,22807,40.62940441,-73.918612,22907,Shop & Service
36460,22814,40.758566265681,-73.9991091718079,20230,Food
36461,22814,40.7589851689152,-73.9995280938318,10760,Professional & Other Places
36462,22814,40.7576674163538,-74.0000388331418,20753,Professional & Other Places
36463,22814,40.7569233786569,-73.9915167687641,21658,Food
36464,22814,40.7568962212921,-73.9918899536133,10759,Food
36465,22814,40.7512134236282,-74.02533880675391,22395,Professional & Other Places
36466,22814,40.75133,-74.02542,26611,Nightlife Spot
36467,22814,40.7520612491943,-74.02525273858741,7249,Arts & Entertainment
36468,22814,40.7515809851416,-74.0266513824463,36601,Shop & Service
36469,22814,40.7509988731958,-74.0254765157396,22007,Food
36470,22814,40.7569233786569,-73.9915167687641,21658,Food
36471,22814,40.7572212983984,-73.9915466308594,35349,Travel & Transport
36472,22814,40.7509988731958,-74.0254765157396,22007,Food
36473,22814,40.7509988731958,-74.0254765157396,22007,Food
36474,22814,40.7438669894196,-73.8816119623484,12738,Professional & Other Places
36475,22814,40.7439599676015,-73.8814881024086,31959,Shop & Service
36476,22814,40.743195456565296,-73.88231497032349,3321,Food
36477,22814,40.7435249801454,-73.88180392042709,28019,Food
36478,22814,40.7429692382286,-73.8827669620514,24251,Shop & Service
36479,22814,40.7430598252401,-73.8823494230775,19498,Food
36480,22814,40.7569233786569,-73.9915167687641,21658,Food
36481,22814,40.7568962212921,-73.9918899536133,10759,Food
36482,22814,40.7576926573789,-73.9915037155151,16443,Shop & Service
